place_name,place_type,year_quarter,value,source_sheet,id
רמות מנשה,מועצה אזורית מגידו,2013.0_2,5.0,2,21992
רמות מנשה,מועצה אזורית מגידו,2013.0_3,1.0,2,21993
רמות מנשה,מועצה אזורית מגידו,2013.0_4,1.0,2,21994
רמות מנשה,מועצה אזורית מגידו,2014.0_3,1.0,2,21995
רמות מנשה,מועצה אזורית מגידו,2014.0_4,3.0,2,21996
רמות מנשה,מועצה אזורית מגידו,2015.0_1,3.0,2,21997
רמות מנשה,מועצה אזורית מגידו,2015.0_2,5.0,2,21998
רמות מנשה,מועצה אזורית מגידו,2015.0_3,8.0,2,21999
רמות מנשה,מועצה אזורית מגידו,2015.0_4,10.0,2,22000
רמות מנשה,מועצה אזורית מגידו,2016.0_1,21.0,2,22001
רמות מנשה,מועצה אזורית מגידו,2016.0_2,5.0,2,22002
רמות מנשה,מועצה אזורית מגידו,2016.0_3,2.0,2,22003
רמות מנשה,מועצה אזורית מגידו,2016.0_4,1.0,2,22004
רמות מנשה,מועצה אזורית מגידו,2017.0_1,2.0,2,22005
רמות נפתלי,מועצה אזורית מבואות החרמון,2015.0_2,1.0,2,22006
רמלה,עירייה,2012.0_1,913.0,2,22007
רמלה,עירייה,2012.0_2,937.0,2,22008
רמלה,עירייה,2012.0_3,814.0,2,22009
רמלה,עירייה,2012.0_4,962.0,2,22010
רמלה,עירייה,2013.0_1,1218.0,2,22011
רמלה,עירייה,2013.0_2,1287.0,2,22012
רמלה,עירייה,2013.0_3,1067.0,2,22013
רמלה,עירייה,2013.0_4,1004.0,2,22014
רמלה,עירייה,2014.0_1,1500.0,2,22015
רמלה,עירייה,2014.0_2,828.0,2,22016
רמלה,עירייה,2014.0_3,908.0,2,22017
רמלה,עירייה,2014.0_4,1446.0,2,22018
רמלה,עירייה,2015.0_1,1835.0,2,22019
רמלה,עירייה,2015.0_2,1706.0,2,22020
רמלה,עירייה,2015.0_3,1788.0,2,22021
רמלה,עירייה,2015.0_4,1436.0,2,22022
רמלה,עירייה,2016.0_1,2333.0,2,22023
רמלה,עירייה,2016.0_2,1979.0,2,22024
רמלה,עירייה,2016.0_3,1945.0,2,22025
רמלה,עירייה,2016.0_4,1490.0,2,22026
רמלה,עירייה,2017.0_1,2281.0,2,22027
רמלה,עירייה,2017.0_2,806.0,2,22028
רמת אפעל,,2012.0_1,8.0,2,22029
רמת אפעל,,2012.0_2,14.0,2,22030
רמת אפעל,,2012.0_3,8.0,2,22031
רמת אפעל,,2012.0_4,3.0,2,22032
רמת אפעל,,2013.0_1,1.0,2,22033
רמת אפעל,,2013.0_2,6.0,2,22034
רמת אפעל,,2013.0_3,2.0,2,22035
רמת אפעל,,2013.0_4,5.0,2,22036
רמת אפעל,,2014.0_1,7.0,2,22037
רמת אפעל,,2014.0_2,5.0,2,22038
רמת אפעל,,2014.0_3,3.0,2,22039
רמת אפעל,,2014.0_4,3.0,2,22040
רמת אפעל,,2015.0_1,5.0,2,22041
רמת אפעל,,2015.0_2,7.0,2,22042
רמת אפעל,,2015.0_3,5.0,2,22043
רמת אפעל,,2015.0_4,3.0,2,22044
רמת אפעל,,2016.0_1,3.0,2,22045
רמת גן,עירייה,2012.0_1,2674.0,2,22046
רמת גן,עירייה,2012.0_2,3539.0,2,22047
רמת גן,עירייה,2012.0_3,4204.0,2,22048
רמת גן,עירייה,2012.0_4,4118.0,2,22049
רמת גן,עירייה,2013.0_1,3436.0,2,22050
רמת גן,עירייה,2013.0_2,4572.0,2,22051
רמת גן,עירייה,2013.0_3,3984.0,2,22052
רמת גן,עירייה,2013.0_4,2837.0,2,22053
רמת גן,עירייה,2014.0_1,3409.0,2,22054
רמת גן,עירייה,2014.0_2,2774.0,2,22055
רמת גן,עירייה,2014.0_3,1894.0,2,22056
רמת גן,עירייה,2014.0_4,2533.0,2,22057
רמת גן,עירייה,2015.0_1,2692.0,2,22058
רמת גן,עירייה,2015.0_2,4141.0,2,22059
רמת גן,עירייה,2015.0_3,7160.0,2,22060
רמת גן,עירייה,2015.0_4,5422.0,2,22061
רמת גן,עירייה,2016.0_1,5610.0,2,22062
רמת גן,עירייה,2016.0_2,3797.0,2,22063
רמת גן,עירייה,2016.0_3,5434.0,2,22064
רמת גן,עירייה,2016.0_4,6289.0,2,22065
רמת גן,עירייה,2017.0_1,9015.0,2,22066
רמת גן,עירייה,2017.0_2,3481.0,2,22067
רמת דוד,מועצה אזורית עמק יזרעאל,2012.0_3,2.0,2,22068
רמת דוד,מועצה אזורית עמק יזרעאל,2014.0_1,2.0,2,22069
רמת דוד,מועצה אזורית עמק יזרעאל,2014.0_3,1.0,2,22070
רמת דוד,מועצה אזורית עמק יזרעאל,2016.0_1,1.0,2,22071
רמת דוד,מועצה אזורית עמק יזרעאל,2017.0_1,1.0,2,22072
רמת הכובש,מועצה אזורית דרום השרון,2013.0_3,3.0,2,22073
רמת הכובש,מועצה אזורית דרום השרון,2014.0_1,2.0,2,22074
רמת הכובש,מועצה אזורית דרום השרון,2014.0_2,2.0,2,22075
רמת הכובש,מועצה אזורית דרום השרון,2014.0_3,2.0,2,22076
רמת הכובש,מועצה אזורית דרום השרון,2015.0_4,4.0,2,22077
רמת הכובש,מועצה אזורית דרום השרון,2016.0_2,1.0,2,22078
רמת הכובש,מועצה אזורית דרום השרון,2016.0_3,1.0,2,22079
רמת הכובש,מועצה אזורית דרום השרון,2016.0_4,1.0,2,22080
רמת השופט,מועצה אזורית מגידו,2012.0_1,2.0,2,22081
רמת השופט,מועצה אזורית מגידו,2013.0_1,1.0,2,22082
רמת השופט,מועצה אזורית מגידו,2014.0_3,1.0,2,22083
רמת השופט,מועצה אזורית מגידו,2016.0_3,1.0,2,22084
רמת השופט,מועצה אזורית מגידו,2017.0_1,2.0,2,22085
רמת השרון,עירייה,2012.0_1,451.0,2,22086
רמת השרון,עירייה,2012.0_2,343.0,2,22087
רמת השרון,עירייה,2012.0_3,283.0,2,22088
רמת השרון,עירייה,2012.0_4,364.0,2,22089
רמת השרון,עירייה,2013.0_1,491.0,2,22090
רמת השרון,עירייה,2013.0_2,456.0,2,22091
רמת השרון,עירייה,2013.0_3,594.0,2,22092
רמת השרון,עירייה,2013.0_4,472.0,2,22093
רמת השרון,עירייה,2014.0_1,612.0,2,22094
רמת השרון,עירייה,2014.0_2,666.0,2,22095
רמת השרון,עירייה,2014.0_3,432.0,2,22096
רמת השרון,עירייה,2014.0_4,410.0,2,22097
רמת השרון,עירייה,2015.0_1,511.0,2,22098
רמת השרון,עירייה,2015.0_2,556.0,2,22099
רמת השרון,עירייה,2015.0_3,571.0,2,22100
רמת השרון,עירייה,2015.0_4,664.0,2,22101
רמת השרון,עירייה,2016.0_1,492.0,2,22102
רמת השרון,עירייה,2016.0_2,535.0,2,22103
רמת השרון,עירייה,2016.0_3,816.0,2,22104
רמת השרון,עירייה,2016.0_4,558.0,2,22105
רמת השרון,עירייה,2017.0_1,1071.0,2,22106
רמת השרון,עירייה,2017.0_2,520.0,2,22107
רמת יוחנן,מועצה אזורית זבולון,2013.0_4,1.0,2,22108
רמת יוחנן,מועצה אזורית זבולון,2014.0_3,1.0,2,22109
רמת ישי,מועצה מקומית,2012.0_1,105.0,2,22110
רמת ישי,מועצה מקומית,2012.0_2,102.0,2,22111
רמת ישי,מועצה מקומית,2012.0_3,61.0,2,22112
רמת ישי,מועצה מקומית,2012.0_4,60.0,2,22113
רמת ישי,מועצה מקומית,2013.0_1,67.0,2,22114
רמת ישי,מועצה מקומית,2013.0_2,102.0,2,22115
רמת ישי,מועצה מקומית,2013.0_3,87.0,2,22116
רמת ישי,מועצה מקומית,2013.0_4,76.0,2,22117
רמת ישי,מועצה מקומית,2014.0_1,166.0,2,22118
רמת ישי,מועצה מקומית,2014.0_2,164.0,2,22119
רמת ישי,מועצה מקומית,2014.0_3,102.0,2,22120
רמת ישי,מועצה מקומית,2014.0_4,84.0,2,22121
רמת ישי,מועצה מקומית,2015.0_1,111.0,2,22122
רמת ישי,מועצה מקומית,2015.0_2,90.0,2,22123
רמת ישי,מועצה מקומית,2015.0_3,77.0,2,22124
רמת ישי,מועצה מקומית,2015.0_4,114.0,2,22125
רמת ישי,מועצה מקומית,2016.0_1,130.0,2,22126
רמת ישי,מועצה מקומית,2016.0_2,93.0,2,22127
רמת ישי,מועצה מקומית,2016.0_3,111.0,2,22128
רמת ישי,מועצה מקומית,2016.0_4,156.0,2,22129
רמת ישי,מועצה מקומית,2017.0_1,470.0,2,22130
רמת ישי,מועצה מקומית,2017.0_2,147.0,2,22131
רמת מגשימים,מועצה אזורית גולן,2012.0_3,2.0,2,22132
רמת מגשימים,מועצה אזורית גולן,2012.0_4,2.0,2,22133
רמת מגשימים,מועצה אזורית גולן,2013.0_2,2.0,2,22134
רמת מגשימים,מועצה אזורית גולן,2013.0_3,2.0,2,22135
רמת מגשימים,מועצה אזורית גולן,2014.0_2,2.0,2,22136
רמת מגשימים,מועצה אזורית גולן,2015.0_2,2.0,2,22137
רמת מגשימים,מועצה אזורית גולן,2016.0_3,1.0,2,22138
רמת פנקס,,2012.0_1,4.0,2,22139
רמת פנקס,,2012.0_2,1.0,2,22140
רמת פנקס,,2012.0_3,4.0,2,22141
רמת פנקס,,2012.0_4,1.0,2,22142
רמת פנקס,,2013.0_1,5.0,2,22143
רמת פנקס,,2013.0_2,2.0,2,22144
רמת פנקס,,2013.0_3,9.0,2,22145
רמת פנקס,,2013.0_4,1.0,2,22146
רמת פנקס,,2014.0_1,3.0,2,22147
רמת פנקס,,2014.0_3,1.0,2,22148
רמת פנקס,,2014.0_4,3.0,2,22149
רמת פנקס,,2015.0_1,1.0,2,22150
רמת פנקס,,2015.0_2,4.0,2,22151
רמת פנקס,,2015.0_3,1.0,2,22152
רמת פנקס,,2015.0_4,2.0,2,22153
רמת פנקס,,2016.0_1,2.0,2,22154
רמת צבי,מועצה אזורית הגלבוע,2016.0_2,3.0,2,22155
רמת רזיאל,מועצה אזורית מטה יהודה,2016.0_4,1.0,2,22156
רמת רחל,מועצה אזורית מטה יהודה,2012.0_1,1.0,2,22157
רנן,מועצה אזורית מרחבים,2012.0_1,1.0,2,22158
רנן,מועצה אזורית מרחבים,2012.0_2,1.0,2,22159
רנן,מועצה אזורית מרחבים,2013.0_1,1.0,2,22160
רנן,מועצה אזורית מרחבים,2014.0_3,1.0,2,22161
רנן,מועצה אזורית מרחבים,2015.0_1,1.0,2,22162
רנן,מועצה אזורית מרחבים,2015.0_3,1.0,2,22163
רנן,מועצה אזורית מרחבים,2016.0_2,2.0,2,22164
רנן,מועצה אזורית מרחבים,2016.0_4,1.0,2,22165
רנן,מועצה אזורית מרחבים,2017.0_2,1.0,2,22166
רנתיס,,2015.0_1,1.0,2,22167
רנתיס,,2015.0_3,1.0,2,22168
רנתיס,,2015.0_4,17.0,2,22169
רנתיס,,2016.0_1,9.0,2,22170
רנתיס,,2016.0_2,10.0,2,22171
רנתיס,,2016.0_3,3.0,2,22172
רנתיס,,2016.0_4,1.0,2,22173
רנתיס,,2017.0_1,6.0,2,22174
רנתיס,,2017.0_2,3.0,2,22175
רעות,,2012.0_1,1.0,2,22176
רעים,מועצה אזורית אשכול,2016.0_1,1.0,2,22177
רעים,מועצה אזורית אשכול,2017.0_1,2.0,2,22178
רעננה,עירייה,2012.0_1,513.0,2,22179
רעננה,עירייה,2012.0_2,607.0,2,22180
רעננה,עירייה,2012.0_3,826.0,2,22181
רעננה,עירייה,2012.0_4,555.0,2,22182
רעננה,עירייה,2013.0_1,652.0,2,22183
רעננה,עירייה,2013.0_2,592.0,2,22184
רעננה,עירייה,2013.0_3,761.0,2,22185
רעננה,עירייה,2013.0_4,706.0,2,22186
רעננה,עירייה,2014.0_1,484.0,2,22187
רעננה,עירייה,2014.0_2,490.0,2,22188
רעננה,עירייה,2014.0_3,536.0,2,22189
רעננה,עירייה,2014.0_4,414.0,2,22190
רעננה,עירייה,2015.0_1,551.0,2,22191
רעננה,עירייה,2015.0_2,514.0,2,22192
רעננה,עירייה,2015.0_3,563.0,2,22193
רעננה,עירייה,2015.0_4,560.0,2,22194
רעננה,עירייה,2016.0_1,865.0,2,22195
רעננה,עירייה,2016.0_2,686.0,2,22196
רעננה,עירייה,2016.0_3,1460.0,2,22197
רעננה,עירייה,2016.0_4,1082.0,2,22198
רעננה,עירייה,2017.0_1,2088.0,2,22199
רעננה,עירייה,2017.0_2,911.0,2,22200
רקפת,מועצה אזורית משגב,2012.0_2,1.0,2,22201
רקפת,מועצה אזורית משגב,2013.0_1,18.0,2,22202
רקפת,מועצה אזורית משגב,2013.0_2,1.0,2,22203
רקפת,מועצה אזורית משגב,2013.0_3,1.0,2,22204
רקפת,מועצה אזורית משגב,2014.0_1,1.0,2,22205
רקפת,מועצה אזורית משגב,2014.0_3,1.0,2,22206
רקפת,מועצה אזורית משגב,2015.0_2,1.0,2,22207
רשפון,מועצה אזורית חוף השרון,2012.0_1,13.0,2,22208
רשפון,מועצה אזורית חוף השרון,2012.0_3,1.0,2,22209
רשפון,מועצה אזורית חוף השרון,2012.0_4,2.0,2,22210
רשפון,מועצה אזורית חוף השרון,2013.0_1,1.0,2,22211
רשפון,מועצה אזורית חוף השרון,2013.0_3,1.0,2,22212
רשפון,מועצה אזורית חוף השרון,2013.0_4,1.0,2,22213
רשפון,מועצה אזורית חוף השרון,2014.0_1,6.0,2,22214
רשפון,מועצה אזורית חוף השרון,2014.0_2,3.0,2,22215
רשפון,מועצה אזורית חוף השרון,2014.0_3,14.0,2,22216
רשפון,מועצה אזורית חוף השרון,2014.0_4,15.0,2,22217
רשפון,מועצה אזורית חוף השרון,2015.0_1,5.0,2,22218
רשפון,מועצה אזורית חוף השרון,2015.0_2,3.0,2,22219
רשפון,מועצה אזורית חוף השרון,2015.0_3,4.0,2,22220
רשפון,מועצה אזורית חוף השרון,2015.0_4,1.0,2,22221
רשפון,מועצה אזורית חוף השרון,2016.0_1,2.0,2,22222
רשפון,מועצה אזורית חוף השרון,2016.0_2,4.0,2,22223
רשפון,מועצה אזורית חוף השרון,2016.0_3,8.0,2,22224
רשפון,מועצה אזורית חוף השרון,2016.0_4,19.0,2,22225
רשפון,מועצה אזורית חוף השרון,2017.0_1,24.0,2,22226
רשפון,מועצה אזורית חוף השרון,2017.0_2,4.0,2,22227
רשפים,מועצה אזורית עמק המעיינות,2015.0_2,1.0,2,22228
רתמים,מועצה אזורית רמת נגב,2016.0_4,8.0,2,22229
שאר ישוב,מועצה אזורית מבואות החרמון,2012.0_3,1.0,2,22230
שאר ישוב,מועצה אזורית מבואות החרמון,2013.0_3,1.0,2,22231
שאר ישוב,מועצה אזורית מבואות החרמון,2016.0_3,1.0,2,22232
שבי ציון,מועצה אזורית מטה אשר,2012.0_2,7.0,2,22233
שבי ציון,מועצה אזורית מטה אשר,2012.0_3,6.0,2,22234
שבי ציון,מועצה אזורית מטה אשר,2013.0_2,2.0,2,22235
שבי ציון,מועצה אזורית מטה אשר,2014.0_3,2.0,2,22236
שבי ציון,מועצה אזורית מטה אשר,2014.0_4,1.0,2,22237
שבי ציון,מועצה אזורית מטה אשר,2015.0_2,1.0,2,22238
שבי ציון,מועצה אזורית מטה אשר,2016.0_1,1.0,2,22239
שבי ציון,מועצה אזורית מטה אשר,2016.0_2,6.0,2,22240
שבי ציון,מועצה אזורית מטה אשר,2016.0_3,4.0,2,22241
שבי שומרון,מועצה אזורית שומרון,2013.0_2,2.0,2,22242
שבי שומרון,מועצה אזורית שומרון,2016.0_3,1.0,2,22243
שבי שומרון,מועצה אזורית שומרון,2016.0_4,1.0,2,22244
שבלי,מועצה מקומית,2012.0_3,1.0,2,22245
שבלי,מועצה מקומית,2013.0_1,6.0,2,22246
שבלי,מועצה מקומית,2013.0_3,11.0,2,22247
שבלי,מועצה מקומית,2014.0_1,10.0,2,22248
שבלי,מועצה מקומית,2014.0_2,4.0,2,22249
שבלי,מועצה מקומית,2014.0_4,6.0,2,22250
שבלי,מועצה מקומית,2015.0_1,9.0,2,22251
שבלי,מועצה מקומית,2015.0_2,9.0,2,22252
שבלי,מועצה מקומית,2015.0_3,4.0,2,22253
שבלי,מועצה מקומית,2015.0_4,6.0,2,22254
שבלי,מועצה מקומית,2016.0_1,55.0,2,22255
שבלי,מועצה מקומית,2016.0_2,20.0,2,22256
שבלי,מועצה מקומית,2016.0_3,37.0,2,22257
שבלי,מועצה מקומית,2017.0_1,11.0,2,22258
שבלי,מועצה מקומית,2017.0_2,3.0,2,22259
שבע בארות,,2012.0_1,1.0,2,22260
שגב שלום,מועצה מקומית,2012.0_1,47.0,2,22261
שגב שלום,מועצה מקומית,2012.0_2,24.0,2,22262
שגב שלום,מועצה מקומית,2012.0_3,50.0,2,22263
שגב שלום,מועצה מקומית,2012.0_4,17.0,2,22264
שגב שלום,מועצה מקומית,2013.0_1,76.0,2,22265
שגב שלום,מועצה מקומית,2013.0_2,29.0,2,22266
שגב שלום,מועצה מקומית,2013.0_3,133.0,2,22267
שגב שלום,מועצה מקומית,2013.0_4,59.0,2,22268
שגב שלום,מועצה מקומית,2014.0_1,83.0,2,22269
שגב שלום,מועצה מקומית,2014.0_2,63.0,2,22270
שגב שלום,מועצה מקומית,2014.0_3,117.0,2,22271
שגב שלום,מועצה מקומית,2014.0_4,115.0,2,22272
שגב שלום,מועצה מקומית,2015.0_1,116.0,2,22273
שגב שלום,מועצה מקומית,2015.0_2,102.0,2,22274
שגב שלום,מועצה מקומית,2015.0_3,134.0,2,22275
שגב שלום,מועצה מקומית,2015.0_4,19.0,2,22276
שגב שלום,מועצה מקומית,2016.0_1,185.0,2,22277
שגב שלום,מועצה מקומית,2016.0_2,272.0,2,22278
שגב שלום,מועצה מקומית,2016.0_3,253.0,2,22279
שגב שלום,מועצה מקומית,2016.0_4,218.0,2,22280
שגב שלום,מועצה מקומית,2017.0_1,132.0,2,22281
שגב שלום,מועצה מקומית,2017.0_2,92.0,2,22282
שדה אליעזר,מועצה אזורית מבואות החרמון,2012.0_1,1.0,2,22283
שדה אליעזר,מועצה אזורית מבואות החרמון,2013.0_2,1.0,2,22284
שדה אליעזר,מועצה אזורית מבואות החרמון,2014.0_2,1.0,2,22285
שדה אליעזר,מועצה אזורית מבואות החרמון,2015.0_3,1.0,2,22286
שדה אליעזר,מועצה אזורית מבואות החרמון,2017.0_1,1.0,2,22287
שדה אליעזר,מועצה אזורית מבואות החרמון,2017.0_2,1.0,2,22288
שדה בוקר,מועצה אזורית רמת נגב,2013.0_4,4.0,2,22289
שדה בוקר,מועצה אזורית רמת נגב,2015.0_1,2.0,2,22290
שדה דוד,מועצה אזורית לכיש,2012.0_3,1.0,2,22291
שדה דוד,מועצה אזורית לכיש,2014.0_3,1.0,2,22292
שדה דוד,מועצה אזורית לכיש,2016.0_3,1.0,2,22293
שדה ורבורג,מועצה אזורית דרום השרון,2012.0_3,3.0,2,22294
שדה ורבורג,מועצה אזורית דרום השרון,2013.0_1,4.0,2,22295
שדה ורבורג,מועצה אזורית דרום השרון,2013.0_2,1.0,2,22296
שדה ורבורג,מועצה אזורית דרום השרון,2013.0_3,1.0,2,22297
שדה ורבורג,מועצה אזורית דרום השרון,2014.0_2,1.0,2,22298
שדה ורבורג,מועצה אזורית דרום השרון,2014.0_4,2.0,2,22299
שדה ורבורג,מועצה אזורית דרום השרון,2015.0_4,1.0,2,22300
שדה ורבורג,מועצה אזורית דרום השרון,2016.0_1,2.0,2,22301
שדה יואב,מועצה אזורית יואב,2015.0_3,2.0,2,22302
שדה יואב,מועצה אזורית יואב,2015.0_4,1.0,2,22303
שדה יעקב,מועצה אזורית עמק יזרעאל,2012.0_1,1.0,2,22304
שדה יעקב,מועצה אזורית עמק יזרעאל,2012.0_2,2.0,2,22305
שדה יעקב,מועצה אזורית עמק יזרעאל,2013.0_2,2.0,2,22306
שדה יעקב,מועצה אזורית עמק יזרעאל,2013.0_3,4.0,2,22307
שדה יעקב,מועצה אזורית עמק יזרעאל,2013.0_4,3.0,2,22308
שדה יעקב,מועצה אזורית עמק יזרעאל,2014.0_1,6.0,2,22309
שדה יעקב,מועצה אזורית עמק יזרעאל,2014.0_2,10.0,2,22310
שדה יעקב,מועצה אזורית עמק יזרעאל,2014.0_3,6.0,2,22311
שדה יעקב,מועצה אזורית עמק יזרעאל,2014.0_4,1.0,2,22312
שדה יעקב,מועצה אזורית עמק יזרעאל,2015.0_1,10.0,2,22313
שדה יעקב,מועצה אזורית עמק יזרעאל,2015.0_2,9.0,2,22314
שדה יעקב,מועצה אזורית עמק יזרעאל,2015.0_3,11.0,2,22315
שדה יעקב,מועצה אזורית עמק יזרעאל,2015.0_4,2.0,2,22316
שדה יעקב,מועצה אזורית עמק יזרעאל,2016.0_1,5.0,2,22317
שדה יעקב,מועצה אזורית עמק יזרעאל,2016.0_2,2.0,2,22318
שדה יעקב,מועצה אזורית עמק יזרעאל,2016.0_3,1.0,2,22319
שדה יעקב,מועצה אזורית עמק יזרעאל,2016.0_4,1.0,2,22320
שדה יעקב,מועצה אזורית עמק יזרעאל,2017.0_1,5.0,2,22321
שדה יעקב,מועצה אזורית עמק יזרעאל,2017.0_2,1.0,2,22322
שדה יצחק,מועצה אזורית מנשה,2014.0_4,1.0,2,22323
שדה יצחק,מועצה אזורית מנשה,2015.0_4,1.0,2,22324
שדה משה,מועצה אזורית לכיש,2014.0_1,1.0,2,22325
שדה משה,מועצה אזורית לכיש,2014.0_2,1.0,2,22326
שדה משה,מועצה אזורית לכיש,2015.0_2,1.0,2,22327
שדה משה,מועצה אזורית לכיש,2016.0_1,1.0,2,22328
שדה משה,מועצה אזורית לכיש,2016.0_3,1.0,2,22329
שדה משה,מועצה אזורית לכיש,2017.0_1,1.0,2,22330
שדה נחום,מועצה אזורית עמק המעיינות,2013.0_4,1.0,2,22331
שדה נחום,מועצה אזורית עמק המעיינות,2015.0_3,1.0,2,22332
שדה נחום,מועצה אזורית עמק המעיינות,2016.0_3,1.0,2,22333
שדה נחמיה,מועצה אזורית הגליל העליון,2012.0_3,1.0,2,22334
שדה נחמיה,מועצה אזורית הגליל העליון,2015.0_3,1.0,2,22335
שדה נחמיה,מועצה אזורית הגליל העליון,2016.0_2,4.0,2,22336
שדה נחמיה,מועצה אזורית הגליל העליון,2016.0_3,2.0,2,22337
שדה נחמיה,מועצה אזורית הגליל העליון,2016.0_4,3.0,2,22338
שדה נחמיה,מועצה אזורית הגליל העליון,2017.0_1,4.0,2,22339
שדה ניצן,מועצה אזורית אשכול,2013.0_3,1.0,2,22340
שדה ניצן,מועצה אזורית אשכול,2014.0_1,2.0,2,22341
שדה ניצן,מועצה אזורית אשכול,2015.0_2,2.0,2,22342
שדה ניצן,מועצה אזורית אשכול,2016.0_2,2.0,2,22343
שדה ניצן,מועצה אזורית אשכול,2017.0_1,1.0,2,22344
שדה עוזיהו,מועצה אזורית באר טוביה,2012.0_1,2.0,2,22345
שדה עוזיהו,מועצה אזורית באר טוביה,2012.0_2,2.0,2,22346
שדה עוזיהו,מועצה אזורית באר טוביה,2012.0_4,1.0,2,22347
שדה עוזיהו,מועצה אזורית באר טוביה,2013.0_2,5.0,2,22348
שדה עוזיהו,מועצה אזורית באר טוביה,2013.0_3,86.0,2,22349
שדה עוזיהו,מועצה אזורית באר טוביה,2013.0_4,10.0,2,22350
שדה עוזיהו,מועצה אזורית באר טוביה,2014.0_1,8.0,2,22351
שדה עוזיהו,מועצה אזורית באר טוביה,2014.0_2,4.0,2,22352
שדה עוזיהו,מועצה אזורית באר טוביה,2014.0_3,9.0,2,22353
שדה עוזיהו,מועצה אזורית באר טוביה,2014.0_4,5.0,2,22354
שדה עוזיהו,מועצה אזורית באר טוביה,2015.0_1,1.0,2,22355
שדה עוזיהו,מועצה אזורית באר טוביה,2015.0_2,6.0,2,22356
שדה עוזיהו,מועצה אזורית באר טוביה,2015.0_3,2.0,2,22357
שדה עוזיהו,מועצה אזורית באר טוביה,2015.0_4,2.0,2,22358
שדה עוזיהו,מועצה אזורית באר טוביה,2016.0_2,2.0,2,22359
שדה עוזיהו,מועצה אזורית באר טוביה,2016.0_4,116.0,2,22360
שדה עוזיהו,מועצה אזורית באר טוביה,2017.0_1,6.0,2,22361
שדה עוזיהו,מועצה אזורית באר טוביה,2017.0_2,9.0,2,22362
שדה צבי,מועצה אזורית מרחבים,2013.0_4,1.0,2,22363
שדה צבי,מועצה אזורית מרחבים,2014.0_2,2.0,2,22364
שדה צבי,מועצה אזורית מרחבים,2014.0_3,1.0,2,22365
שדות ים,מועצה אזורית חוף הכרמל,2012.0_2,1.0,2,22366
שדות ים,מועצה אזורית חוף הכרמל,2012.0_3,1.0,2,22367
שדות ים,מועצה אזורית חוף הכרמל,2012.0_4,3.0,2,22368
שדות ים,מועצה אזורית חוף הכרמל,2013.0_2,11.0,2,22369
שדות ים,מועצה אזורית חוף הכרמל,2014.0_2,9.0,2,22370
שדות ים,מועצה אזורית חוף הכרמל,2014.0_3,1.0,2,22371
שדות ים,מועצה אזורית חוף הכרמל,2014.0_4,1.0,2,22372
שדות ים,מועצה אזורית חוף הכרמל,2015.0_1,2.0,2,22373
שדות ים,מועצה אזורית חוף הכרמל,2015.0_2,1.0,2,22374
שדות ים,מועצה אזורית חוף הכרמל,2015.0_3,16.0,2,22375
שדות ים,מועצה אזורית חוף הכרמל,2016.0_2,9.0,2,22376
שדות ים,מועצה אזורית חוף הכרמל,2016.0_3,3.0,2,22377
שדות ים,מועצה אזורית חוף הכרמל,2016.0_4,1.0,2,22378
שדות ים,מועצה אזורית חוף הכרמל,2017.0_2,7.0,2,22379
שדות מיכה,מועצה אזורית מטה יהודה,2014.0_4,1.0,2,22380
שדות מיכה,מועצה אזורית מטה יהודה,2015.0_1,1.0,2,22381
שדות מיכה,מועצה אזורית מטה יהודה,2015.0_3,1.0,2,22382
שדות מיכה,מועצה אזורית מטה יהודה,2016.0_2,1.0,2,22383
שדי חמד,מועצה אזורית דרום השרון,2012.0_3,1.0,2,22384
שדי חמד,מועצה אזורית דרום השרון,2013.0_1,1.0,2,22385
שדי חמד,מועצה אזורית דרום השרון,2013.0_3,2.0,2,22386
שדי חמד,מועצה אזורית דרום השרון,2015.0_3,1.0,2,22387
שדי חמד,מועצה אזורית דרום השרון,2016.0_4,1.0,2,22388
שדי תרומות,מועצה אזורית עמק המעיינות,2014.0_4,1.0,2,22389
שדי תרומות,מועצה אזורית עמק המעיינות,2016.0_2,2.0,2,22390
שדי תרומות,מועצה אזורית עמק המעיינות,2016.0_3,1.0,2,22391
שדמות דבורה,מועצה אזורית הגליל התחתון,2017.0_2,1.0,2,22392
שדמות מחולה,מועצה אזורית ערבות הירדן,2015.0_1,1.0,2,22393
שדרות,עירייה,2012.0_1,502.0,2,22394
שדרות,עירייה,2012.0_2,444.0,2,22395
שדרות,עירייה,2012.0_3,360.0,2,22396
שדרות,עירייה,2012.0_4,336.0,2,22397
שדרות,עירייה,2013.0_1,388.0,2,22398
שדרות,עירייה,2013.0_2,591.0,2,22399
שדרות,עירייה,2013.0_3,380.0,2,22400
שדרות,עירייה,2013.0_4,394.0,2,22401
שדרות,עירייה,2014.0_1,556.0,2,22402
שדרות,עירייה,2014.0_2,322.0,2,22403
שדרות,עירייה,2014.0_3,323.0,2,22404
שדרות,עירייה,2014.0_4,254.0,2,22405
שדרות,עירייה,2015.0_1,648.0,2,22406
שדרות,עירייה,2015.0_2,535.0,2,22407
שדרות,עירייה,2015.0_3,414.0,2,22408
שדרות,עירייה,2015.0_4,399.0,2,22409
שדרות,עירייה,2016.0_1,669.0,2,22410
שדרות,עירייה,2016.0_2,516.0,2,22411
שדרות,עירייה,2016.0_3,544.0,2,22412
שדרות,עירייה,2016.0_4,402.0,2,22413
שדרות,עירייה,2017.0_1,523.0,2,22414
